"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","Forbesscore","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"15011",345000000,1987," William A. Jr. Fickling",NA,"Charter Medical Corp.","Industrial: Technology-medical",55,8,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,784090909.090909
"15012",340000000,1988," William A. Jr. Fickling",NA,"Charter Medical Corp.","Industrial: Technology-medical",56,8,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,739130434.782609
"15013",355000000,1989," William A. Jr. Fickling",NA,"Charter Medical Corp.","Industrial: Technology-medical",57,8,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,739583333.333333
"15014",350000000,1988," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",57,8,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,760869565.217391
"15015",300000000,1989," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",58,8,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,625000000
"15016",400000000,1990," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",59,8,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,784313725.490196
"15017",600000000,1991," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",60,8,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,1132075471.69811
"15018",550000000,1992," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",61,8,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,1000000000
"15019",575000000,1993," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",62,8,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,1008771929.82456
"15020",700000000,1994," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",63,8,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1206896551.72414
"15021",750000000,1995," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",64,8,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,1250000000
"15022",750000000,1996," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",65,8,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1229508196.72131
"15023",700000000,1997," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",66,8,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1111111111.11111
"15024",1100000000,1998," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",67,8,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1718750000
"15025",1100000000,1999," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",68,8,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1692307692.30769
"15026",1100000000,2000," William Alfred Cook",NA,"Catheters","Industrial: Technology-medical",69,8,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1641791044.77612
"15027",1100000000,2001," William Alfred Cook",NA,"catheters","Industrial: Technology-medical",70,8,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1594202898.55072
"15028",3200000000,2002," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",71,8,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,4571428571.42857
"15029",3100000000,2003," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",72,8,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,4305555555.55556
"15030",3200000000,2004," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",73,8,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,4324324324.32432
"15031",3200000000,2005," William Alfred Cook",NA,"Medical devices","Industrial: Technology-medical",74,8,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,4210526315.78947
"15032",3200000000,2006," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",75,8,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,4050632911.3924
"15033",4500000000,2007," William Alfred Cook",NA,"Medical devices","Industrial: Technology-medical",76,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,5555555555.55556
"15034",5000000000,2008," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",77,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,5952380952.38095
"15035",3500000000,2009," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",78,8,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,4166666666.66667
"15036",3100000000,2010," William Alfred Cook",NA,"medical devices","Industrial: Technology-medical",79,8,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,3647058823.52941
"15037",150000000,1982," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",62,8,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,394736842.105263
"15038",150000000,1983," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",63,8,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,384615384.615385
"15039",150000000,1984," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",64,8,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,365853658.536585
"15040",200000000,1985," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",65,8,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,476190476.190476
"15041",300000000,1986," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",66,8,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,697674418.604651
"15042",300000000,1987," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",67,8,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,681818181.818182
"15043",475000000,1988," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",68,8,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,1032608695.65217
"15044",290000000,1989," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",69,8,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,604166666.666667
"15045",300000000,1990," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",70,8,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,588235294.117647
"15046",275000000,1991," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",71,8,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,518867924.528302
"15047",300000000,1992," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",72,8,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,545454545.454545
"15048",400000000,1993," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",73,8,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,701754385.964912
"15049",330000000,1994," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",74,8,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,568965517.241379
"15050",1000000000,2006," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",86,8,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1265822784.81013
"15051",1500000000,2007," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",87,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,1851851851.85185
"15052",2000000000,2008," William Alvin Jr. Moncrief",NA,"oil, gas","Industrial: Energy",88,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,2380952380.95238
"15053",1050000000,2009," William Alvin Jr. Moncrief",NA,"oil","Industrial: Energy",89,8,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,1250000000
"15054",1100000000,2010," William Alvin Jr. Moncrief",NA,"oil","Industrial: Energy",90,8,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1294117647.05882
"15055",1100000000,2011," William Alvin Jr. Moncrief",NA,"Oil","Industrial: Energy",91,8,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1250000000
"15056",150000000,1982," William Alvin Sr. Moncrief",NA,"Oil","Industrial: Energy",87,8,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,394736842.105263
"15057",150000000,1983," William Alvin Sr. Moncrief",NA,"Oil","Industrial: Energy",88,8,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,384615384.615385
"15058",150000000,1984," William Alvin Sr. Moncrief",NA,"Oil","Industrial: Energy",89,8,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,365853658.536585
"15059",200000000,1985," William Alvin Sr. Moncrief",NA,"Oil","Industrial: Energy",90,8,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,476190476.190476
"15060",115000000,1982," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",54,4,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,302631578.947368
"15061",325000000,1983," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",55,4,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,833333333.333333
"15062",260000000,1984," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",56,4,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,634146341.463415
"15063",350000000,1988," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",61,4,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,760869565.217391
"15064",1250000000,1989," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",61,4,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,2604166666.66667
"15065",345000000,1994," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",66,4,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,594827586.206897
"15066",395000000,1995," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",67,4,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,658333333.333333
"15067",600000000,1996," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",68,4,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,983606557.377049
"15068",720000000,1997," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",69,4,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1142857142.85714
"15069",500000000,1998," William Barron Hilton I",NA,"Hilton Hotels","Industrial: Retail/restaurant",70,4,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,781250000
"15070",775000000,2004," William Barron Hilton I",NA,"hotels, casinos","Industrial: Retail/restaurant",76,4,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,1047297297.2973
"15071",1000000000,2005," William Barron Hilton I",NA,"Hotels, casinos","Industrial: Retail/restaurant",77,4,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1315789473.68421
"15072",1000000000,2006," William Barron Hilton I",NA,"hotels, casinos","Industrial: Retail/restaurant",78,4,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1265822784.81013
"15073",2300000000,2007," William Barron Hilton I",NA,"Hotels, casinos","Industrial: Retail/restaurant",79,4,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,2839506172.83951
"15074",2500000000,2008," William Barron Hilton I",NA,"hotels, casinos","Industrial: Retail/restaurant",80,4,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,2976190476.19048
"15075",2300000000,2009," William Barron Hilton I",NA,"hotels, casinos","Industrial: Retail/restaurant",81,4,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,2738095238.09524
"15076",2500000000,2010," William Barron Hilton I",NA,"hotels, casinos","Industrial: Retail/restaurant",82,4,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,2941176470.58824
"15077",110000000,1982," William Block",NA,"Publishing","Industrial: Media",66,2,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,289473684.210526
"15078",130000000,1983," William Block",NA,"Publishing","Industrial: Media",67,2,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,333333333.333333
"15079",150000000,1984," William Block",NA,"Publishing","Industrial: Media",69,2,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,365853658.536585
"15080",230000000,1988," William Block",NA,"Publishing","Industrial: Media",73,2,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,500000000
"15081",300000000,1993," William Block",NA,"Publishing","Industrial: Media",78,2,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,526315789.473684
"15082",725000000,2001," William Bowes",NA,"finance","Finance: Venture capital",75,8,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1050724637.68116
"15083",700000000,2002," William Bowes",NA,"venture capital","Finance: Venture capital",76,8,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1000000000
"15084",900000000,2003," William Bowes",NA,"venture capital","Finance: Venture capital",77,8,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,1250000000
"15085",860000000,2004," William Bowes",NA,"venture capital","Finance: Venture capital",78,8,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,1162162162.16216
"15086",900000000,2005," William Bowes",NA,"Venture capital","Finance: Venture capital",79,8,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1184210526.31579
"15087",300000000,1993," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",70,2,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,526315789.473684
"15088",310000000,1994," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",71,2,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,534482758.62069
"15089",435000000,1995," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",72,2,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,725000000
"15090",560000000,1996," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",73,2,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,918032786.885246
"15091",720000000,1997," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",74,2,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1142857142.85714
"15092",815000000,1998," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",75,2,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1273437500
"15093",850000000,1999," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",76,2,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1307692307.69231
"15094",800000000,2000," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",77,2,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1194029850.74627
"15095",835000000,2001," William Butler Turner",NA,"Coca-Cola stock","Industrial: Consumer",78,2,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1210144927.53623
"15096",800000000,2002," William Butler Turner",NA,"inheritance, investments","Industrial: Consumer",79,2,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1142857142.85714
"15097",720000000,2003," William Butler Turner",NA,"Coca-Cola inheritance","Industrial: Consumer",80,2,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,1000000000
"15098",95000000,1982," William C. Jr. Cox",NA,"Publishing","Industrial: Media",51,2,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,250000000
"15099",300000000,1983," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",52,2,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,769230769.230769
"15100",300000000,1984," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",53,2,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,731707317.073171
"15101",265000000,1985," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",54,2,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,630952380.952381
"15102",280000000,1986," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",55,2,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,651162790.697675
"15103",450000000,1987," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",56,2,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,1022727272.72727
"15104",290000000,1988," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",57,2,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,630434782.608696
"15105",320000000,1989," William C. Jr. Cox",NA,"Down Jones & Co.","Industrial: Media",58,2,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,666666666.666667
"15106",1000000000,1999," William C. Jr. France",NA,"Nascar and International Speedway","Industrial: Media",66,3,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1538461538.46154
"15107",920000000,2000," William C. Jr. France",NA,"Nascar adn International Speedway","Industrial: Media",67,3,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1373134328.35821
"15108",1000000000,2001," William C. Jr. France",NA,"Nascar","Industrial: Media",68,3,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1449275362.31884
"15109",1000000000,2002," William C. Jr. France",NA,"auto racing","Industrial: Media",69,3,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1428571428.57143
"15110",1200000000,2003," William C. Jr. France",NA,"auto racing","Industrial: Media",70,3,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,1666666666.66667
"15111",1300000000,2004," William C. Jr. France",NA,"auto racing","Industrial: Media",71,3,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,1756756756.75676
"15112",1600000000,2005," William C. Jr. France",NA,"Auto racing","Industrial: Media",73,3,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,2105263157.89474
"15113",1500000000,2006," William C. Jr. France",NA,"auto racing","Industrial: Media",74,3,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1898734177.21519
"15114",530000000,1998," William Charles Morris",NA,"Money management, carbo cermanics","Industrial: Diversified/other",60,NA,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,828125000
"15115",600000000,2001," William Charles Morris",NA,"Money management, investments","Industrial: Diversified/other",63,NA,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,869565217.391304
"15116",100000000,1982," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",57,2,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,263157894.736842
"15117",260000000,1983," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",58,2,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,666666666.666667
"15118",300000000,1984," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",59,2,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,731707317.073171
"15119",300000000,1985," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",60,2,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,714285714.285714
"15120",360000000,1986," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",61,2,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,837209302.325581
"15121",900000000,1987," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",62,2,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,2045454545.45455
"15122",630000000,1988," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",63,2,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,1369565217.3913
"15123",860000000,1989," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",64,2,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,1791666666.66667
"15124",610000000,1990," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",65,2,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,1196078431.37255
"15125",600000000,1991," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",66,2,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,1132075471.69811
"15126",750000000,1992," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",67,2,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,1363636363.63636
"15127",900000000,1993," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",68,2,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,1578947368.42105
"15128",785000000,1994," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",69,2,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1353448275.86207
"15129",1000000000,1995," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",70,2,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,1666666666.66667
"15130",1100000000,1996," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",71,2,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1803278688.52459
"15131",1400000000,1997," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",72,2,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,2222222222.22222
"15132",1100000000,1998," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",73,2,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1718750000
"15133",1400000000,1999," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",74,2,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,2153846153.84615
"15134",960000000,2000," William Clay Ford",NA,"Inheritance (Ford Motor Co.)","Industrial: Consumer",75,2,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1432835820.89552
"15135",1200000000,2001," William Clay Ford",NA,"Ford Motor","Industrial: Consumer",76,2,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1739130434.78261
"15136",850000000,2002," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",77,2,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1214285714.28571
"15137",950000000,2003," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",78,2,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,1319444444.44444
"15138",1000000000,2004," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",79,2,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,1351351351.35135
"15139",1200000000,2005," William Clay Ford",NA,"Ford Motor Co","Industrial: Consumer",80,2,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1578947368.42105
"15140",1000000000,2010," William Clay Ford",NA,"Ford Motor Co","Industrial: Consumer",85,2,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1176470588.23529
"15141",1100000000,2011," William Clay Ford",NA,"Ford Motor Co.","Industrial: Consumer",86,2,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1250000000
"15142",1400000000,2013," William Clay Ford",NA,"Ford Motor Co","Industrial: Consumer",88,2,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,1538461538.46154
"15143",560000000,1996," William Connell",NA,"Scrap metal","Industrial: Diversified/other",58,NA,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,918032786.885246
"15144",650000000,1997," William Connell",NA,"Scrap metal","Industrial: Diversified/other",59,NA,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1031746031.74603
"15145",600000000,1998," William Connell",NA,"Scrap metal","Industrial: Diversified/other",60,NA,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,937500000
"15146",2500000000,2007," William Conway Jr.",NA,"Leveraged buyouts","Finance: Private equity/LBO",58,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,3086419753.08642
"15147",2700000000,2008," William Conway Jr.",NA,"Carlyle Group","Finance: Private equity/LBO",59,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,3214285714.28571
"15148",2500000000,2009," William Conway Jr.",NA,"leveraged buyouts","Finance: Private equity/LBO",60,8,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,2976190476.19048
"15149",2000000000,2010," William Conway Jr.",NA,"leveraged buyouts","Finance: Private equity/LBO",61,8,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,2352941176.47059
"15150",2700000000,2011," William Conway Jr.",NA,"Leveraged Buyouts","Finance: Private equity/LBO",62,8,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,3068181818.18182
"15151",1900000000,2012," William Conway Jr.",NA,"Private Equity","Finance: Private equity/LBO",63,8,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,2111111111.11111
"15152",2600000000,2013," William Conway Jr.",NA,"Private Equity","Finance: Private equity/LBO",64,8,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,2857142857.14286
"15153",260000000,1988," William D. Horvitz",NA,"Media","Industrial: Media",62,8,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,565217391.304348
"15154",240000000,1983," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",60,5,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,615384615.384615
"15155",210000000,1984," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",61,5,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,512195121.951219
"15156",240000000,1985," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",62,5,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,571428571.428571
"15157",240000000,1986," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",64,5,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,558139534.883721
"15158",270000000,1987," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",64,5,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,613636363.636364
"15159",500000000,1988," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",65,5,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,1086956521.73913
"15160",550000000,1989," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",66,5,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,1145833333.33333
"15161",725000000,1990," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",67,5,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,1421568627.45098
"15162",710000000,1991," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",68,5,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,1339622641.50943
"15163",950000000,1992," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",69,5,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,1727272727.27273
"15164",870000000,1993," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",70,5,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,1526315789.47368
"15165",900000000,1994," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",71,5,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1551724137.93103
"15166",1000000000,1995," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",72,5,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,1666666666.66667
"15167",1200000000,1996," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",73,5,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1967213114.7541
"15168",1500000000,1997," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",74,5,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,2380952380.95238
"15169",1800000000,1998," William Davidson",NA,"Guardian Industries Corp.","Industrial: Diversified/other",75,5,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,2812500000
